city,state,zip,latitude,longitude
"Dorchester","Massachusetts","02122","42.29427","-71.05185"
"Dorchester Center","Massachusetts","02124","42.28583","-71.07114"
"Dorchester","Massachusetts","02125","42.31578","-71.0562"
"Mattapan","Massachusetts","02126","42.27588","-71.0918"
"South Boston","Massachusetts","02127","42.33455","-71.03875"
"East Boston","Massachusetts","02128","42.37324","-71.01616"
"Charlestown","Massachusetts","02129","42.37975","-71.06167"
"Jamaica Plain","Massachusetts","02130","42.30823","-71.11515"
"Roslindale","Massachusetts","02131","42.28392","-71.12468"
"West Roxbury","Massachusetts","02132","42.27931","-71.16072"
"Boston","Massachusetts","02133","42.35838","-71.06383"
"Allston","Massachusetts","02134","42.35855","-71.12931"
"Brighton","Massachusetts","02135","42.34989","-71.15417"
"Hyde Park","Massachusetts","02136","42.25505","-71.12662"
"Cambridge","Massachusetts","02138","42.37997","-71.13446"
"Cambridge","Massachusetts","02139","42.36224","-71.10253"
"Cambridge","Massachusetts","02140","42.39332","-71.13342"
"Cambridge","Massachusetts","02141","42.37041","-71.08218"
"Cambridge","Massachusetts","02142","42.36295","-71.08189"
"Somerville","Massachusetts","02143","42.38142","-71.09677"
"Somerville","Massachusetts","02144","42.40088","-71.122"
"Somerville","Massachusetts","02145","42.39206","-71.0895"
"Malden","Massachusetts","02148","42.43048","-71.05762"
"Everett","Massachusetts","02149","42.40643","-71.05446"
"Chelsea","Massachusetts","02150","42.39587","-71.03251"
"Revere","Massachusetts","02151","42.41887","-71.004"
"Winthrop","Massachusetts","02152","42.37724","-70.98115"
"Medford","Massachusetts","02155","42.42324","-71.10878"
"Boston","Massachusetts","02163","42.36717","-71.12509"
"Quincy","Massachusetts","02169","42.23971","-71.01802"
"Quincy","Massachusetts","02170","42.26644","-71.01621"
"Quincy","Massachusetts","02171","42.28709","-71.02604"
"Melrose","Massachusetts","02176","42.45561","-71.05901"
"Stoneham","Massachusetts","02180","42.47396","-71.09705"
"Braintree","Massachusetts","02184","42.20386","-71.0022"
"Milton","Massachusetts","02186","42.23854","-71.08464"
"Weymouth","Massachusetts","02188","42.20724","-70.95764"
"East Weymouth","Massachusetts","02189","42.2111","-70.93135"
"South Weymouth","Massachusetts","02190","42.16625","-70.95253"
"North Weymouth","Massachusetts","02191","42.24434","-70.94378"
"Boston","Massachusetts","02199","42.34748","-71.08199"
"Boston","Massachusetts","02203","42.36144","-71.05945"
"Boston","Massachusetts","02205","42.34935","-71.05564"
"Boston","Massachusetts","02210","42.34815","-71.03942"
"Boston","Massachusetts","02215","42.34741","-71.10276"
"Brockton","Massachusetts","02301","42.07791","-71.04223"
"Brockton","Massachusetts","02302","42.08792","-70.99864"
"Avon","Massachusetts","02322","42.12666","-71.04922"
"Bridgewater","Massachusetts","02324","41.97272","-70.97498"
"Bridgewater","Massachusetts","02325","41.98875","-70.96449"
"Carver","Massachusetts","02330","41.87388","-70.7563"
"Duxbury","Massachusetts","02332","42.04651","-70.71388"
"East Bridgewater","Massachusetts","02333","42.03521","-70.94235"
"Halifax","Massachusetts","02338","41.99138","-70.86326"
"Hanover","Massachusetts","02339","42.12241","-70.85665"
"Hanson","Massachusetts","02341","42.05604","-70.87251"
"Holbrook","Massachusetts","02343","42.14733","-71.00484"
"Middleboro","Massachusetts","02346","41.88034","-70.87446"
"Lakeville","Massachusetts","02347","41.83101","-70.9594"
"Monponsett","Massachusetts","02350","42.02043","-70.84562"
"Abington","Massachusetts","02351","42.11805","-70.95905"
"North Easton","Massachusetts","02356","42.05519","-71.12071"
"North Easton","Massachusetts","02357","42.06224","-71.07751"
"Pembroke","Massachusetts","02359","42.06547","-70.8014"
"Plymouth","Massachusetts","02360","41.87817","-70.63089"
"Kingston","Massachusetts","02364","41.98616","-70.74823"
"South Carver","Massachusetts","02366","41.84868","-70.6613"
"Plympton","Massachusetts","02367","41.96345","-70.80975"
"Randolph","Massachusetts","02368","42.17506","-71.05011"
"Rockland","Massachusetts","02370","42.1295","-70.91002"
"South Easton","Massachusetts","02375","42.01954","-71.10381"
"West Bridgewater","Massachusetts","02379","42.02139","-71.0267"
"Whitman","Massachusetts","02382","42.08","-70.93993"
"Lexington","Massachusetts","02420","42.45821","-71.21762"
"Lexington","Massachusetts","02421","42.438","-71.23922"
"Brookline","Massachusetts","02445","42.32581","-71.13319"
"Brookline","Massachusetts","02446","42.3435","-71.12179"
"Waltham","Massachusetts","02451","42.39859","-71.2573"
"Waltham","Massachusetts","02452","42.39365","-71.2202"
"Waltham","Massachusetts","02453","42.36918","-71.24101"
"Babson Park","Massachusetts","02457","42.29777","-71.26887"
"Newton","Massachusetts","02458","42.35294","-71.18763"
"Newton Center","Massachusetts","02459","42.31515","-71.19174"
"Newtonville","Massachusetts","02460","42.35206","-71.20835"
"Newton Highlands","Massachusetts","02461","42.31693","-71.20875"
"Newton Lower Falls","Massachusetts","02462","42.33102","-71.25599"
"Newton Upper Falls","Massachusetts","02464","42.31274","-71.21981"
"West Newton","Massachusetts","02465","42.34969","-71.22646"
"Auburndale","Massachusetts","02466","42.34541","-71.24759"
"Chestnut Hill","Massachusetts","02467","42.31725","-71.16096"
"Waban","Massachusetts","02468","42.32777","-71.23142"
"Watertown","Massachusetts","02472","42.37","-71.17713"
"Arlington","Massachusetts","02474","42.42053","-71.15666"
"Arlington","Massachusetts","02476","42.41597","-71.17437"
"Belmont","Massachusetts","02478","42.39602","-71.17955"
"Wellesley Hills","Massachusetts","02481","42.31064","-71.27779"
"Wellesley","Massachusetts","02482","42.29455","-71.29859"
"Needham","Massachusetts","02492","42.27615","-71.24387"
"Weston","Massachusetts","02493","42.35893","-71.30009"
"Needham Heights","Massachusetts","02494","42.29959","-71.2317"
"Buzzards Bay","Massachusetts","02532","41.75111","-70.59713"
"Cataumet","Massachusetts","02534","41.66626","-70.61628"
"Chilmark","Massachusetts","02535","41.34896","-70.74629"
"East Falmouth","Massachusetts","02536","41.59706","-70.56677"
"East Sandwich","Massachusetts","02537","41.72882","-70.44317"
"East Wareham","Massachusetts","02538","41.77872","-70.65077"
"Edgartown","Massachusetts","02539","41.37994","-70.53227"
"Falmouth","Massachusetts","02540","41.57128","-70.62807"
"Buzzards Bay","Massachusetts","02542","41.70194","-70.54824"
"Woods Hole","Massachusetts","02543","41.48731","-70.74525"
"Monument Beach","Massachusetts","02553","41.71297","-70.62011"
"Nantucket","Massachusetts","02554","41.28555","-70.08043"
"North Falmouth","Massachusetts","02556","41.63903","-70.62521"
"Oak Bluffs","Massachusetts","02557","41.44218","-70.56648"
"Onset","Massachusetts","02558","41.74453","-70.65377"
"Pocasset","Massachusetts","02559","41.69237","-70.61374"
"Sagamore","Massachusetts","02561","41.76782","-70.53281"
"Sagamore Beach","Massachusetts","02562","41.78753","-70.52746"
"Sandwich","Massachusetts","02563","41.71995","-70.4818"
"Siasconset","Massachusetts","02564","41.26552","-69.98608"
"Vineyard Haven","Massachusetts","02568","41.44341","-70.61534"
"Wareham","Massachusetts","02571","41.76184","-70.70138"
"West Tisbury","Massachusetts","02575","41.39651","-70.65496"
"West Wareham","Massachusetts","02576","41.77807","-70.76338"
"Nantucket","Massachusetts","02584","41.25753","-70.00522"
"Hyannis","Massachusetts","02601","41.66","-70.29327"
"Barnstable","Massachusetts","02630","41.69674","-70.3052"
"Brewster","Massachusetts","02631","41.74673","-70.06894"
"Centerville","Massachusetts","02632","41.66074","-70.34826"
"Chatham","Massachusetts","02633","41.68949","-69.97397"
"Cotuit","Massachusetts","02635","41.62348","-70.44051"
"Cummaquid","Massachusetts","02637","41.70493","-70.27245"
"Dennis","Massachusetts","02638","41.73225","-70.19459"
"Dennis Port","Massachusetts","02639","41.66639","-70.13535"
"East Dennis","Massachusetts","02641","41.75221","-70.15176"
"Eastham","Massachusetts","02642","41.83976","-69.97711"
"East Orleans","Massachusetts","02643","41.75534","-69.94002"
"Forestdale","Massachusetts","02644","41.68361","-70.51202"
"Harwich","Massachusetts","02645","41.70352","-70.06215"
"Harwich Port","Massachusetts","02646","41.67103","-70.07144"
"Hyannis Port","Massachusetts","02647","41.63127","-70.30909"
"Marstons Mills","Massachusetts","02648","41.67237","-70.41545"
"Mashpee","Massachusetts","02649","41.61778","-70.49077"
"North Chatham","Massachusetts","02650","41.7036","-69.96589"
"North Truro","Massachusetts","02652","42.0428","-70.09276"
"Orleans","Massachusetts","02653","41.76901","-69.9737"
"Osterville","Massachusetts","02655","41.62972","-70.39263"
"Provincetown","Massachusetts","02657","42.06139","-70.19813"
"South Chatham","Massachusetts","02659","41.68258","-70.02234"
"South Dennis","Massachusetts","02660","41.70828","-70.15517"
"South Wellfleet","Massachusetts","02663","41.90576","-69.989"
"South Yarmouth","Massachusetts","02664","41.67486","-70.19446"
"Truro","Massachusetts","02666","41.98817","-70.04603"
"Wellfleet","Massachusetts","02667","41.92937","-70.02074"
"West Barnstable","Massachusetts","02668","41.70713","-70.36246"
"West Dennis","Massachusetts","02670","41.66","-70.17098"
"West Harwich","Massachusetts","02671","41.66938","-70.11087"
"West Hyannisport","Massachusetts","02672","41.6357","-70.31878"
"West Yarmouth","Massachusetts","02673","41.6557","-70.24447"
"Yarmouth Port","Massachusetts","02675","41.70401","-70.22883"
"Assonet","Massachusetts","02702","41.78452","-71.06112"
"Attleboro","Massachusetts","02703","41.93108","-71.29499"
"Cuttyhunk","Massachusetts","02713","41.42818","-70.89102"
"Dighton","Massachusetts","02715","41.81681","-71.15064"
"East Freetown","Massachusetts","02717","41.75405","-70.98312"
"East Taunton","Massachusetts","02718","41.86902","-71.01128"
"Fairhaven","Massachusetts","02719","41.63945","-70.87322"
"Fall River","Massachusetts","02720","41.73095","-71.10932"
"Fall River","Massachusetts","02721","41.67451","-71.14869"
"Fall River","Massachusetts","02723","41.69237","-71.1309"
"Fall River","Massachusetts","02724","41.68372","-71.17949"
"Somerset","Massachusetts","02725","41.71253","-71.18426"
"Somerset","Massachusetts","02726","41.76073","-71.14444"
"Marion","Massachusetts","02738","41.7092","-70.76362"
"Mattapoisett","Massachusetts","02739","41.6687","-70.81705"
"New Bedford","Massachusetts","02740","41.63802","-70.93839"
"Acushnet","Massachusetts","02743","41.71323","-70.90054"
"New Bedford","Massachusetts","02744","41.60789","-70.91286"
"New Bedford","Massachusetts","02745","41.70284","-70.94695"
"New Bedford","Massachusetts","02746","41.66474","-70.945"
"North Dartmouth","Massachusetts","02747","41.6577","-71.01202"
"South Dartmouth","Massachusetts","02748","41.56096","-70.97963"
"North Attleboro","Massachusetts","02760","41.97004","-71.33586"
"Plainville","Massachusetts","02762","42.01409","-71.33642"
"Attleboro Falls","Massachusetts","02763","41.96666","-71.30743"
"North Dighton","Massachusetts","02764","41.8562","-71.16022"
"Norton","Massachusetts","02766","41.96402","-71.18418"
"Raynham","Massachusetts","02767","41.93939","-71.05191"
"Rehoboth","Massachusetts","02769","41.84394","-71.24559"
"Rochester","Massachusetts","02770","41.75875","-70.84048"
"Seekonk","Massachusetts","02771","41.83787","-71.31736"
"Swansea","Massachusetts","02777","41.75699","-71.21208"
"Berkley","Massachusetts","02779","41.83492","-71.07543"
"Taunton","Massachusetts","02780","41.90743","-71.11939"
"Westport","Massachusetts","02790","41.59967","-71.08266"
"Westport Point","Massachusetts","02791","41.52262","-71.08266"
"Albion","Rhode Island","02802","41.95221","-71.4559"
"Ashaway","Rhode Island","02804","41.43546","-71.77196"
"Barrington","Rhode Island","02806","41.7443","-71.31453"
"Block Island","Rhode Island","02807","41.17762","-71.57854"
"Bradford","Rhode Island","02808","41.40606","-71.74802"
"Bristol","Rhode Island","02809","41.68266","-71.26938"
"Carolina","Rhode Island","02812","41.47625","-71.66094"
"Charlestown","Rhode Island","02813","41.3971","-71.67003"
"Chepachet","Rhode Island","02814","41.89959","-71.69888"
"Clayville","Rhode Island","02815","41.77723","-71.66177"
"Coventry","Rhode Island","02816","41.69035","-71.61954"
"West Greenwich","Rhode Island","02817","41.6291","-71.66711"
"East Greenwich","Rhode Island","02818","41.64214","-71.49307"
"Exeter","Rhode Island","02822","41.56736","-71.63348"
"Fiskeville","Rhode Island","02823","41.73328","-71.54479"
"Forestdale","Rhode Island","02824","41.99934","-71.56322"
"Foster","Rhode Island","02825","41.78212","-71.72596"
"Glendale","Rhode Island","02826","41.98248","-71.64539"
"Greene","Rhode Island","02827","41.69792","-71.73847"
"Greenville","Rhode Island","02828","41.87672","-71.56065"
"Harmony","Rhode Island","02829","41.89377","-71.59129"
"Harrisville","Rhode Island","02830","41.98016","-71.6484"
"Hope","Rhode Island","02831","41.74461","-71.58442"
"Hope Valley","Rhode Island","02832","41.50469","-71.72807"
"Hopkinton","Rhode Island","02833","41.48117","-71.77787"
"Jamestown","Rhode Island","02835","41.51479","-71.37742"
"Kenyon","Rhode Island","02836","41.45145","-71.62027"
"Little Compton","Rhode Island","02837","41.51524","-71.16455"
"Manville","Rhode Island","02838","41.96552","-71.47628"
"Mapleville","Rhode Island","02839","41.9433","-71.64581"
"Newport","Rhode Island","02840","41.47838","-71.31993"
"Newport","Rhode Island","02841","41.51261","-71.32522"
"Middletown","Rhode Island","02842","41.51739","-71.27667"
"North Kingstown","Rhode Island","02852","41.58809","-71.46094"
"North Scituate","Rhode Island","02857","41.82705","-71.63083"
"Oakland","Rhode Island","02858","41.96354","-71.64893"
"Pascoag","Rhode Island","02859","41.9665","-71.7464"
"Pawtucket","Rhode Island","02860","41.87036","-71.38855"
"Pawtucket","Rhode Island","02861","41.87863","-71.35228"
"Central Falls","Rhode Island","02863","41.89005","-71.39336"
"Cumberland","Rhode Island","02864","41.97025","-71.41978"
"Lincoln","Rhode Island","02865","41.91251","-71.44822"
"Portsmouth","Rhode Island","02871","41.58384","-71.2564"
"Prudence Island","Rhode Island","02872","41.61718","-71.32886"
"Rockville","Rhode Island","02873","41.5257","-71.77734"
"Saunderstown","Rhode Island","02874","41.51543","-71.46985"
"Shannock","Rhode Island","02875","41.46052","-71.63848"
"Slatersville","Rhode Island","02876","41.99801","-71.58301"
"Tiverton","Rhode Island","02878","41.60905","-71.17413"
"Wakefield","Rhode Island","02879","41.42865","-71.53837"
"Kingston","Rhode Island","02881","41.4825","-71.52694"
"Narragansett","Rhode Island","02882","41.4253","-71.46816"
"Warren","Rhode Island","02885","41.72821","-71.26287"
"Warwick","Rhode Island","02886","41.70493","-71.45892"
"Warwick","Rhode Island","02888","41.74909","-71.41123"
"Warwick","Rhode Island","02889","41.70602","-71.39106"
"Westerly","Rhode Island","02891","41.36043","-71.79429"
"West Kingston","Rhode Island","02892","41.50226","-71.60174"
"West Warwick","Rhode Island","02893","41.69856","-71.51566"
"Wood River Junction","Rhode Island","02894","41.44761","-71.69759"
"Woonsocket","Rhode Island","02895","42.00103","-71.49923"
"North Smithfield","Rhode Island","02896","41.97285","-71.55027"
"Wyoming","Rhode Island","02898","41.52184","-71.67166"
"Providence","Rhode Island","02903","41.81902","-71.41003"
"Providence","Rhode Island","02904","41.86058","-71.43539"
"Providence","Rhode Island","02905","41.78769","-71.39886"
"Providence","Rhode Island","02906","41.83964","-71.38963"
"Providence","Rhode Island","02907","41.79867","-71.42581"
"Providence","Rhode Island","02908","41.83877","-71.43926"
"Providence","Rhode Island","02909","41.81825","-71.45078"
"Cranston","Rhode Island","02910","41.77552","-71.43564"
"North Providence","Rhode Island","02911","41.85467","-71.47325"
"Providence","Rhode Island","02912","41.82783","-71.39959"
"East Providence","Rhode Island","02914","41.81326","-71.36608"
"Riverside","Rhode Island","02915","41.77725","-71.34906"
"Rumford","Rhode Island","02916","41.84438","-71.35258"
"Smithfield","Rhode Island","02917","41.90615","-71.52365"
"Providence","Rhode Island","02918","41.84386","-71.43499"
"Johnston","Rhode Island","02919","41.82733","-71.52002"
"Cranston","Rhode Island","02920","41.76719","-71.4655"
"Cranston","Rhode Island","02921","41.76292","-71.51571"
"Amherst","New Hampshire","03031","42.87056","-71.60683"
"Auburn","New Hampshire","03032","42.99063","-71.34383"
"Brookline","New Hampshire","03033","42.74643","-71.67054"
"Candia","New Hampshire","03034","43.06269","-71.31106"
"Chester","New Hampshire","03036","42.96719","-71.25083"
"Deerfield","New Hampshire","03037","43.1395","-71.2535"
"Derry","New Hampshire","03038","42.88867","-71.27932"
"Epping","New Hampshire","03042","43.05009","-71.07467"
"Francestown","New Hampshire","03043","42.99581","-71.81514"
"Fremont","New Hampshire","03044","42.98899","-71.12494"
"Goffstown","New Hampshire","03045","43.01994","-71.57035"
"Dunbarton","New Hampshire","03046","43.10178","-71.60548"
"Greenfield","New Hampshire","03047","42.94029","-71.87053"
"Greenville","New Hampshire","03048","42.74668","-71.76268"
